Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2014-06-03 18:11:35,Human,Rogue,Female,Shienar,18,12,17,18,18,83
2013-10-15 19:49:20,Human,Rogue,Male,Shienar,16,12,12,17,15,72
2013-10-15 19:40:51,Human,Rogue,Male,Shienar,15,16,13,17,15,76
