Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2014-05-20 03:18:37,Human,Rogue,Male,Saldaea,15,15,13,17,15,75
2014-05-20 03:13:38,Human,Rogue,Male,Saldaea,15,15,10,18,16,74
2014-05-20 03:08:41,Human,Rogue,Male,Saldaea,14,13,12,17,15,71
