Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2015-04-16 21:40:18,Human,Channeler,Female,Andor,13,19,15,13,10,70
2015-04-16 21:38:08,Human,Channeler,Female,Andor,14,17,16,13,11,71
2015-04-16 21:37:51,Human,Channeler,Female,Andor,15,15,17,16,11,74
2015-04-16 21:35:20,Human,Channeler,Female,Andor,13,17,18,16,11,75
2015-04-16 21:32:47,Human,Channeler,Female,Andor,15,19,15,13,9,71
2015-04-16 21:31:07,Human,Channeler,Female,Andor,15,19,13,17,10,74
2015-04-16 21:30:28,Human,Channeler,Female,Andor,13,18,16,12,11,70
2015-04-16 21:29:05,Human,Channeler,Female,Andor,15,16,16,12,13,72
2015-04-16 21:27:44,Human,Channeler,Female,Andor,14,17,16,13,11,71
2015-04-16 21:26:17,Human,Channeler,Female,Andor,12,18,16,14,11,71
2015-04-16 21:24:46,Human,Channeler,Female,Andor,15,18,17,12,13,75
2015-04-16 21:24:36,Human,Channeler,Female,Andor,13,18,16,13,11,71
2015-04-16 21:22:21,Human,Channeler,Female,Andor,13,17,16,15,9,70
2015-04-16 21:20:30,Human,Channeler,Female,Andor,13,17,14,14,12,70
2015-04-16 21:19:11,Human,Channeler,Female,Andor,17,14,17,13,11,72
2015-04-16 21:18:10,Human,Channeler,Female,Andor,14,17,16,15,12,74
2015-04-16 21:15:34,Human,Channeler,Female,Andor,14,19,18,16,11,78
2015-04-16 21:15:09,Human,Channeler,Female,Andor,13,17,16,13,11,70
2015-04-16 21:13:33,Human,Channeler,Female,Andor,17,18,18,15,11,79
2015-04-16 21:11:04,Human,Channeler,Female,Andor,15,16,16,14,10,71
2015-04-16 21:10:50,Human,Channeler,Female,Andor,14,19,16,13,11,73
2015-04-16 21:08:48,Human,Channeler,Female,Andor,14,19,13,14,12,72
2015-04-16 21:08:12,Human,Channeler,Female,Andor,13,17,18,14,9,71
2015-04-16 21:06:15,Human,Channeler,Female,Andor,13,17,16,13,13,72
2015-04-16 21:06:00,Human,Channeler,Female,Andor,14,17,16,13,11,71
2015-04-16 21:04:04,Human,Channeler,Female,Andor,12,17,17,15,12,73
2015-04-16 20:49:15,Human,Channeler,Female,Andor,13,17,16,15,11,72
2015-04-16 20:46:46,Human,Channeler,Female,Andor,13,18,16,13,13,73
2015-04-16 20:43:07,Human,Channeler,Female,Andor,11,19,18,15,13,76
2015-04-16 20:40:54,Human,Channeler,Female,Andor,13,17,17,13,13,73
