2013-09-19 18:52:54,Human,Channeler,Male,the Borderlands,13,17,16,17,14
2013-09-19 18:52:53,Human,Channeler,Male,the Borderlands,14,16,15,13,14
2013-09-19 18:52:53,Human,Channeler,Male,the Borderlands,14,15,17,13,14
2013-09-19 18:52:52,Human,Channeler,Male,the Borderlands,15,17,14,12,13
2013-09-19 18:52:52,Human,Channeler,Male,the Borderlands,16,13,17,12,12
2013-09-19 18:52:52,Human,Channeler,Male,the Borderlands,14,13,15,15,13
2013-09-19 18:52:51,Human,Channeler,Male,the Borderlands,15,15,16,13,11
2013-09-19 18:52:51,Human,Channeler,Male,the Borderlands,14,16,15,13,12
2013-09-19 18:52:50,Human,Channeler,Male,the Borderlands,14,14,15,15,12
2013-09-19 18:52:50,Human,Channeler,Male,the Borderlands,16,13,17,13,12
2013-09-19 18:52:50,Human,Channeler,Male,the Borderlands,11,15,17,14,14
2013-09-19 18:52:49,Human,Channeler,Male,the Borderlands,15,15,15,13,13
2013-09-19 18:52:49,Human,Channeler,Male,the Borderlands,13,15,16,13,14
2013-09-19 18:52:48,Human,Channeler,Male,the Borderlands,14,17,17,13,12
2013-09-19 18:52:46,Human,Channeler,Male,the Borderlands,14,14,14,16,12
2013-09-19 18:52:46,Human,Channeler,Male,the Borderlands,15,19,17,13,10
2013-09-19 18:52:45,Human,Channeler,Male,the Borderlands,14,17,17,14,12
2013-09-19 18:52:45,Human,Channeler,Male,the Borderlands,16,19,15,13,14
2013-09-19 18:52:44,Human,Channeler,Male,the Borderlands,14,15,17,12,12
2013-09-19 18:52:44,Human,Channeler,Male,the Borderlands,12,15,18,15,12
2013-09-19 18:52:43,Human,Channeler,Male,the Borderlands,16,15,15,15,11
2013-09-19 18:52:43,Human,Channeler,Male,the Borderlands,15,15,15,15,14
2013-09-19 18:52:43,Human,Channeler,Male,the Borderlands,18,15,18,13,12
2013-09-19 18:52:42,Human,Channeler,Male,the Borderlands,14,13,15,13,15
2013-09-19 18:52:42,Human,Channeler,Male,the Borderlands,17,15,15,14,11
2013-09-19 18:52:41,Human,Channeler,Male,the Borderlands,13,13,17,15,12
2013-09-19 18:52:41,Human,Channeler,Male,the Borderlands,15,15,17,13,10
2013-09-19 18:52:40,Human,Channeler,Male,the Borderlands,14,15,16,13,12
2013-09-19 18:52:40,Human,Channeler,Male,the Borderlands,14,17,14,13,13
2013-09-19 18:52:40,Human,Channeler,Male,the Borderlands,14,14,16,13,13
2013-09-19 18:52:39,Human,Channeler,Male,the Borderlands,14,15,15,14,12
2013-09-19 18:52:39,Human,Channeler,Male,the Borderlands,14,16,15,14,13
2013-09-19 18:52:38,Human,Channeler,Male,the Borderlands,15,16,13,13,14
2013-09-19 18:52:38,Human,Channeler,Male,the Borderlands,15,15,16,14,12
2013-09-19 18:52:37,Human,Channeler,Male,the Borderlands,15,15,17,10,14
2013-09-19 18:52:37,Human,Channeler,Male,the Borderlands,15,15,16,14,14
2013-09-19 18:52:37,Human,Channeler,Male,the Borderlands,14,15,15,13,16
2013-09-19 18:52:36,Human,Channeler,Male,the Borderlands,14,15,16,13,12
2013-09-19 18:52:35,Human,Channeler,Male,the Borderlands,14,16,15,14,12
2013-09-19 18:52:35,Human,Channeler,Male,the Borderlands,15,16,15,11,14
2013-09-19 18:52:35,Human,Channeler,Male,the Borderlands,12,16,15,13,15
2013-09-19 18:52:34,Human,Channeler,Male,the Borderlands,15,18,13,15,11
2013-09-19 18:52:34,Human,Channeler,Male,the Borderlands,17,15,16,14,12
2013-09-19 18:52:33,Human,Channeler,Male,the Borderlands,15,16,15,13,12
2013-09-19 18:52:33,Human,Channeler,Male,the Borderlands,14,15,16,13,12
2013-09-19 18:52:33,Human,Channeler,Male,the Borderlands,14,15,15,16,12
2013-09-19 18:52:32,Human,Channeler,Male,the Borderlands,14,15,17,13,12
2013-09-19 18:52:32,Human,Channeler,Male,the Borderlands,15,15,15,13,12
2013-09-19 18:52:31,Human,Channeler,Male,the Borderlands,14,15,16,15,10
2013-09-19 18:52:31,Human,Channeler,Male,the Borderlands,14,15,13,16,14
