Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
,,,,min,13,8,4,16,15,66
,,,,max,16,14,11,19,18,71
,,,,average,12.17,10.0,6.0,14.83,14.17,57.17
2012-09-03 17:38:18,Darkside,Rogue,Male,Beaked,15,12,6,19,15,67
2012-09-03 17:32:46,Darkside,Rogue,Male,Beaked,13,12,11,17,17,70
2012-09-03 17:23:30,Darkside,Rogue,Male,Beaked,14,14,7,19,17,71
2012-09-03 17:17:26,Darkside,Rogue,Male,Beaked,16,8,8,16,18,66
2012-09-03 17:13:37,Darkside,Rogue,Male,Beaked,15,14,4,18,18,69
