Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2014-04-17 00:49:03,Human,Warrior,Male,Amadicia,13,14,11,17,17,72
2014-04-17 00:47:00,Human,Warrior,Male,Amadicia,12,12,15,17,16,72
2014-04-17 00:43:45,Human,Warrior,Male,Amadicia,13,12,12,17,16,70
2014-04-17 00:41:40,Human,Warrior,Male,Amadicia,13,13,15,16,14,71
2014-04-17 00:39:47,Human,Warrior,Male,Amadicia,13,13,14,15,18,73
