Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
,,,,min,19,6,8,13,17,65
,,,,max,20,9,9,13,17,66
,,,,average,13.0,5.0,5.67,8.67,11.33,43.67
2012-08-02 14:08:16,Darkside,Hunter,Male,Bearish Trolloc,19,9,8,13,17,66
2012-08-02 14:06:15,Darkside,Hunter,Male,Bearish Trolloc,20,6,9,13,17,65
