Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution
2013-08-24 00:47:03,Human,Hunter,Female,Saldaea,17,13,12,17,16
2013-08-24 00:39:31,Human,Hunter,Female,Saldaea,18,12,13,15,12
2013-08-24 00:37:20,Human,Hunter,Female,Saldaea,19,12,14,15,14
2013-08-24 00:31:43,Human,Hunter,Female,Saldaea,18,15,13,15,14
2013-08-24 00:29:30,Human,Hunter,Female,Saldaea,19,12,14,16,15
2013-08-24 00:23:38,Human,Hunter,Female,Saldaea,17,14,11,12,17
2013-08-24 00:20:44,Human,Hunter,Female,Saldaea,17,14,13,15,15
2013-08-24 00:15:00,Human,Hunter,Female,Saldaea,16,11,12,18,15
2013-08-24 00:12:50,Human,Hunter,Female,Saldaea,16,12,12,16,17
2013-08-24 00:08:51,Human,Hunter,Female,Saldaea,16,11,13,16,18
2013-08-24 00:06:18,Human,Hunter,Female,Saldaea,16,12,12,14,18
2013-08-24 00:04:01,Human,Hunter,Female,Saldaea,16,11,15,17,17
2013-08-24 00:01:55,Human,Hunter,Female,Saldaea,18,12,12,14,16
2013-08-23 23:56:29,Human,Hunter,Female,Saldaea,17,14,13,15,13
2013-08-23 23:54:11,Human,Hunter,Female,Saldaea,16,11,12,17,14
2013-08-23 23:45:18,Human,Hunter,Female,Saldaea,19,15,10,15,18
2013-08-23 23:39:10,Human,Hunter,Female,Saldaea,16,12,12,17,14
2013-08-23 23:36:41,Human,Hunter,Female,Saldaea,16,13,12,18,15
2013-08-23 23:31:06,Human,Hunter,Female,Saldaea,16,12,10,17,15
2013-08-23 23:28:46,Human,Hunter,Female,Saldaea,16,12,12,18,14
2013-08-23 10:06:48,Human,Hunter,Female,Saldaea,15,11,14,15,15
2013-08-23 10:04:28,Human,Hunter,Female,Saldaea,17,13,12,17,15
2013-08-23 10:02:39,Human,Hunter,Female,Saldaea,16,13,11,14,18
2013-08-23 09:57:07,Human,Hunter,Female,Saldaea,13,10,15,15,17
2013-08-23 09:54:16,Human,Hunter,Female,Saldaea,15,9,15,17,17
2013-08-23 09:52:09,Human,Hunter,Female,Saldaea,16,12,14,14,15
2013-08-23 09:46:18,Human,Hunter,Female,Saldaea,17,11,12,15,15
2013-08-23 09:43:53,Human,Hunter,Female,Saldaea,14,12,13,17,14
2013-08-23 09:39:43,Human,Hunter,Female,Saldaea,17,11,12,19,16
2013-08-23 09:37:01,Human,Hunter,Female,Saldaea,16,14,11,17,18
2013-08-23 09:34:45,Human,Hunter,Female,Saldaea,16,14,12,15,17
2013-08-23 09:32:22,Human,Hunter,Female,Saldaea,18,12,12,15,15
2013-08-23 09:29:25,Human,Hunter,Female,Saldaea,16,15,12,17,17
2013-08-23 09:27:03,Human,Hunter,Female,Saldaea,15,14,12,13,16
2013-08-23 09:25:04,Human,Hunter,Female,Saldaea,13,12,12,17,16
2013-08-23 09:22:44,Human,Hunter,Female,Saldaea,16,10,13,15,19
2013-08-23 09:20:04,Human,Hunter,Female,Saldaea,17,13,12,17,15
2013-08-23 09:17:47,Human,Hunter,Female,Saldaea,16,12,13,15,15
2013-08-23 09:15:37,Human,Hunter,Female,Saldaea,14,14,12,15,15
2013-08-23 09:11:38,Human,Hunter,Female,Saldaea,15,14,12,16,15
2013-08-23 09:09:11,Human,Hunter,Female,Saldaea,16,12,12,17,15
2013-08-23 09:07:19,Human,Hunter,Female,Saldaea,18,11,10,16,17
2013-08-23 09:04:50,Human,Hunter,Female,Saldaea,18,14,10,13,15
2013-08-23 09:02:21,Human,Hunter,Female,Saldaea,14,14,12,15,16
2013-08-23 08:59:56,Human,Hunter,Female,Saldaea,16,11,12,15,17
2013-08-23 08:58:02,Human,Hunter,Female,Saldaea,17,12,11,18,14
2013-08-23 08:52:31,Human,Hunter,Female,Saldaea,15,14,11,17,15
2013-08-23 08:49:45,Human,Hunter,Female,Saldaea,16,11,14,17,15
2013-08-23 08:43:57,Human,Hunter,Female,Saldaea,16,14,14,12,15
2013-08-23 08:41:38,Human,Hunter,Female,Saldaea,19,10,12,19,13
2013-08-23 08:37:58,Human,Hunter,Female,Saldaea,16,12,14,15,16
2013-08-23 08:35:16,Human,Hunter,Female,Saldaea,19,12,12,16,16
2013-08-23 08:32:43,Human,Hunter,Female,Saldaea,16,12,14,17,15
2013-08-23 08:30:25,Human,Hunter,Female,Saldaea,14,13,14,17,19
2013-08-23 08:26:33,Human,Hunter,Female,Saldaea,18,12,12,15,14
2013-08-23 08:23:51,Human,Hunter,Female,Saldaea,16,12,11,15,16
2013-08-23 08:22:03,Human,Hunter,Female,Saldaea,19,10,12,16,18
2013-08-23 08:18:23,Human,Hunter,Female,Saldaea,16,12,12,17,14
2013-08-23 08:15:50,Human,Hunter,Female,Saldaea,16,15,12,15,13
2013-08-23 08:13:13,Human,Hunter,Female,Saldaea,14,12,14,15,16
2013-08-23 08:09:27,Human,Hunter,Female,Saldaea,17,12,11,15,15
2013-08-23 08:06:56,Human,Hunter,Female,Saldaea,18,10,10,15,17
2013-08-23 08:04:42,Human,Hunter,Female,Saldaea,14,12,12,17,15
2013-08-23 08:01:00,Human,Hunter,Female,Saldaea,15,14,10,15,17
2013-08-23 07:58:36,Human,Hunter,Female,Saldaea,16,12,12,15,15
2013-08-23 07:56:19,Human,Hunter,Female,Saldaea,18,11,15,14,12
2013-08-23 07:54:23,Human,Hunter,Female,Saldaea,15,14,10,15,17
2013-08-23 07:50:49,Human,Hunter,Female,Saldaea,16,11,12,14,17
2013-08-23 07:48:27,Human,Hunter,Female,Saldaea,16,12,12,17,17
2013-08-23 07:46:38,Human,Hunter,Female,Saldaea,16,12,12,18,13
2013-08-23 07:44:22,Human,Hunter,Female,Saldaea,16,12,12,15,17
2013-08-23 07:41:46,Human,Hunter,Female,Saldaea,16,10,15,16,15
2013-08-23 07:39:30,Human,Hunter,Female,Saldaea,16,10,12,16,18
2013-08-23 07:37:43,Human,Hunter,Female,Saldaea,15,12,15,15,17
2013-08-23 07:32:07,Human,Hunter,Female,Saldaea,19,12,13,15,13
2013-08-23 07:30:03,Human,Hunter,Female,Saldaea,15,15,12,15,17
2013-08-23 07:26:04,Human,Hunter,Female,Saldaea,16,13,12,13,18
2013-08-23 07:23:39,Human,Hunter,Female,Saldaea,18,11,10,15,18
2013-08-23 07:21:25,Human,Hunter,Female,Saldaea,16,13,11,17,14
2013-08-23 07:19:13,Human,Hunter,Female,Saldaea,16,10,12,17,15
2013-08-23 07:14:36,Human,Hunter,Female,Saldaea,16,12,12,15,16
2013-08-23 07:11:54,Human,Hunter,Female,Saldaea,16,12,12,17,15
2013-08-23 07:07:53,Human,Hunter,Female,Saldaea,19,12,12,15,16
2013-08-23 07:05:13,Human,Hunter,Female,Saldaea,16,11,14,14,16
2013-08-23 07:02:40,Human,Hunter,Female,Saldaea,16,10,15,15,16
2013-08-23 06:58:55,Human,Hunter,Female,Saldaea,17,12,12,15,15
2013-08-23 06:56:10,Human,Hunter,Female,Saldaea,16,12,14,15,16
2013-08-23 06:53:46,Human,Hunter,Female,Saldaea,15,12,12,17,16
2013-08-23 06:49:55,Human,Hunter,Female,Saldaea,16,12,13,12,17
2013-08-23 06:47:07,Human,Hunter,Female,Saldaea,18,12,12,15,15
2013-08-23 06:44:44,Human,Hunter,Female,Saldaea,16,13,12,15,15
2013-08-23 06:40:44,Human,Hunter,Female,Saldaea,19,15,12,14,13
2013-08-23 06:38:31,Human,Hunter,Female,Saldaea,14,14,12,15,15
2013-08-23 06:36:21,Human,Hunter,Female,Saldaea,18,14,11,16,15
2013-08-23 06:32:35,Human,Hunter,Female,Saldaea,14,12,13,16,15
2013-08-23 06:30:08,Human,Hunter,Female,Saldaea,19,10,14,15,15
2013-08-23 06:27:56,Human,Hunter,Female,Saldaea,19,13,9,15,15
2013-08-23 06:26:03,Human,Hunter,Female,Saldaea,19,14,12,17,15
2013-08-23 06:20:35,Human,Hunter,Female,Saldaea,18,9,13,15,17
2013-08-23 06:18:21,Human,Hunter,Female,Saldaea,16,14,12,16,15
2013-08-23 06:16:09,Human,Hunter,Female,Saldaea,16,12,11,14,18
2013-08-23 06:09:04,Human,Hunter,Female,Saldaea,15,15,14,16,14
2013-08-23 06:06:41,Human,Hunter,Female,Saldaea,15,12,12,18,14
2013-08-23 06:00:54,Human,Hunter,Female,Saldaea,16,14,11,16,16
2013-08-23 05:58:29,Human,Hunter,Female,Saldaea,16,13,12,15,16
2013-08-23 05:53:07,Human,Hunter,Female,Saldaea,18,12,12,13,17
2013-08-23 05:50:47,Human,Hunter,Female,Saldaea,16,13,14,16,12
2013-08-23 05:44:31,Human,Hunter,Female,Saldaea,18,12,16,17,18
2013-08-23 05:42:27,Human,Hunter,Female,Saldaea,18,12,12,15,13
2013-08-23 05:40:21,Human,Hunter,Female,Saldaea,17,12,13,15,15
2013-08-23 05:35:24,Human,Hunter,Female,Saldaea,14,12,16,15,15
2013-08-23 05:32:58,Human,Hunter,Female,Saldaea,16,14,10,15,17
2013-08-23 05:30:41,Human,Hunter,Female,Saldaea,16,12,12,15,15
2013-08-23 05:26:09,Human,Hunter,Female,Saldaea,16,12,13,15,15
2013-08-23 05:23:49,Human,Hunter,Female,Saldaea,16,12,14,15,15
2013-08-23 05:21:45,Human,Hunter,Female,Saldaea,16,11,15,15,15
2013-08-23 05:14:37,Human,Hunter,Female,Saldaea,17,12,14,15,19
2013-08-23 05:12:24,Human,Hunter,Female,Saldaea,16,12,11,17,16
2013-08-23 05:05:08,Human,Hunter,Female,Saldaea,18,14,14,12,12
2013-08-23 05:02:49,Human,Hunter,Female,Saldaea,18,10,12,15,18
2013-08-23 04:56:59,Human,Hunter,Female,Saldaea,16,12,12,15,16
2013-08-23 04:54:18,Human,Hunter,Female,Saldaea,16,11,12,17,16
2013-08-23 04:46:56,Human,Hunter,Female,Saldaea,18,15,14,15,12
2013-08-23 04:44:20,Human,Hunter,Female,Saldaea,18,15,13,17,15
2013-08-23 04:36:32,Human,Hunter,Female,Saldaea,17,12,15,15,15
2013-08-23 04:34:26,Human,Hunter,Female,Saldaea,18,10,12,15,16
2013-08-23 04:30:15,Human,Hunter,Female,Saldaea,15,11,14,14,16
2013-08-23 04:27:43,Human,Hunter,Female,Saldaea,13,13,14,15,17
2013-08-23 04:25:37,Human,Hunter,Female,Saldaea,17,11,14,16,14
2013-08-23 04:19:47,Human,Hunter,Female,Saldaea,18,12,12,15,14
2013-08-23 04:17:49,Human,Hunter,Female,Saldaea,17,12,11,16,15
2013-03-05 18:19:21,Human,Hunter,Female,Saldaea,18,9,15,16,12
2013-03-05 18:17:27,Human,Hunter,Female,Saldaea,16,12,13,15,15
2013-03-05 18:16:00,Human,Hunter,Female,Saldaea,14,12,12,16,16
2013-03-05 18:13:25,Human,Hunter,Female,Saldaea,16,15,12,16,15
2013-03-05 18:11:29,Human,Hunter,Female,Saldaea,18,11,12,15,17
2013-03-05 18:09:32,Human,Hunter,Female,Saldaea,18,13,13,17,16
2013-03-05 18:05:55,Human,Hunter,Female,Saldaea,15,16,11,17,16
2013-03-05 18:03:45,Human,Hunter,Female,Saldaea,14,15,12,17,15
2013-03-05 18:00:40,Human,Hunter,Female,Saldaea,17,14,12,15,17
2013-03-05 17:58:52,Human,Hunter,Female,Saldaea,16,12,14,15,16
2013-03-05 17:56:48,Human,Hunter,Female,Saldaea,16,11,14,18,15
2013-03-05 17:54:53,Human,Hunter,Female,Saldaea,16,12,11,16,17
2013-03-05 17:53:27,Human,Hunter,Female,Saldaea,16,12,12,15,16
2013-03-05 17:51:36,Human,Hunter,Female,Saldaea,16,12,12,16,16
2013-03-05 17:49:33,Human,Hunter,Female,Saldaea,19,12,11,15,17
2013-03-05 17:48:12,Human,Hunter,Female,Saldaea,18,11,11,15,15
2013-03-05 17:46:19,Human,Hunter,Female,Saldaea,14,15,12,15,16
2013-03-05 17:44:48,Human,Hunter,Female,Saldaea,15,13,10,16,16
2013-03-05 17:42:53,Human,Hunter,Female,Saldaea,16,12,14,16,17
2013-03-05 17:41:07,Human,Hunter,Female,Saldaea,16,14,12,13,15
2013-03-05 17:39:35,Human,Hunter,Female,Saldaea,16,12,14,15,15
2013-03-05 17:38:02,Human,Hunter,Female,Saldaea,16,10,14,15,16
2013-03-05 17:36:19,Human,Hunter,Female,Saldaea,16,15,12,17,15
2013-03-05 17:34:48,Human,Hunter,Female,Saldaea,19,13,12,15,13
2013-03-05 17:33:09,Human,Hunter,Female,Saldaea,18,12,12,12,16
2013-03-05 17:31:31,Human,Hunter,Female,Saldaea,16,14,12,15,17
2013-03-05 17:29:30,Human,Hunter,Female,Saldaea,16,12,13,14,15
2013-03-05 17:27:32,Human,Hunter,Female,Saldaea,14,14,12,15,17
2013-03-05 17:24:58,Human,Hunter,Female,Saldaea,16,12,11,15,17
2013-03-05 17:23:14,Human,Hunter,Female,Saldaea,17,14,14,14,13
2013-03-05 17:21:06,Human,Hunter,Female,Saldaea,16,12,12,17,16
2013-03-05 17:18:53,Human,Hunter,Female,Saldaea,16,10,14,13,17
2013-03-05 17:17:27,Human,Hunter,Female,Saldaea,17,11,13,15,17
2013-03-05 17:15:43,Human,Hunter,Female,Saldaea,18,11,12,16,15
2013-03-05 17:13:48,Human,Hunter,Female,Saldaea,16,15,14,13,17
2013-03-05 17:11:03,Human,Hunter,Female,Saldaea,18,12,12,17,17
2013-03-05 17:09:35,Human,Hunter,Female,Saldaea,16,12,13,15,15
2013-03-05 17:08:26,Human,Hunter,Female,Saldaea,16,14,13,14,14
2013-03-05 17:06:06,Human,Hunter,Female,Saldaea,16,12,12,15,17
2013-03-05 17:04:18,Human,Hunter,Female,Saldaea,17,13,12,16,15
2013-03-05 17:01:57,Human,Hunter,Female,Saldaea,15,9,14,17,17
2013-03-05 17:00:05,Human,Hunter,Female,Saldaea,15,16,14,13,14
2013-03-05 16:58:33,Human,Hunter,Female,Saldaea,16,12,13,14,16
2013-03-05 16:55:45,Human,Hunter,Female,Saldaea,17,11,12,15,15
2013-03-05 16:52:31,Human,Hunter,Female,Saldaea,16,12,12,15,15
2013-03-05 16:50:31,Human,Hunter,Female,Saldaea,18,12,12,15,15
2013-03-05 16:47:44,Human,Hunter,Female,Saldaea,19,13,15,17,12
2013-03-05 16:46:11,Human,Hunter,Female,Saldaea,19,13,13,15,15
2013-03-05 16:44:28,Human,Hunter,Female,Saldaea,18,14,14,16,15
2013-03-05 16:42:42,Human,Hunter,Female,Saldaea,16,11,12,17,15
2013-03-05 16:40:12,Human,Hunter,Female,Saldaea,18,15,12,13,16
2013-03-05 16:38:02,Human,Hunter,Female,Saldaea,16,14,11,15,15
2013-03-05 16:35:32,Human,Hunter,Female,Saldaea,14,15,12,17,15
2013-03-05 16:33:29,Human,Hunter,Female,Saldaea,16,12,12,16,15
2013-03-05 16:32:01,Human,Hunter,Female,Saldaea,18,11,11,14,18
2013-03-05 16:30:25,Human,Hunter,Female,Saldaea,16,13,14,15,17
2013-03-05 16:28:53,Human,Hunter,Female,Saldaea,16,15,11,15,13
2013-03-05 16:27:09,Human,Hunter,Female,Saldaea,16,12,12,15,17
2013-03-05 16:25:54,Human,Hunter,Female,Saldaea,18,10,14,15,13
2013-03-05 16:23:23,Human,Hunter,Female,Saldaea,17,13,11,15,17
2013-03-05 16:20:40,Human,Hunter,Female,Saldaea,15,12,14,16,14
2013-03-05 16:18:53,Human,Hunter,Female,Saldaea,16,13,12,15,14
2013-03-05 16:17:10,Human,Hunter,Female,Saldaea,16,12,14,15,15
2013-03-05 16:15:05,Human,Hunter,Female,Saldaea,16,12,13,17,16
2013-03-05 16:12:54,Human,Hunter,Female,Saldaea,16,14,14,17,13
2013-03-05 16:10:20,Human,Hunter,Female,Saldaea,19,10,11,15,15
2013-03-05 16:08:36,Human,Hunter,Female,Saldaea,14,15,12,18,15
2013-03-05 16:06:22,Human,Hunter,Female,Saldaea,15,12,13,17,14
2013-03-05 16:04:19,Human,Hunter,Female,Saldaea,16,12,15,15,18
2013-03-05 16:02:18,Human,Hunter,Female,Saldaea,15,12,12,16,15
2013-03-05 16:00:48,Human,Hunter,Female,Saldaea,16,14,11,16,15
2013-03-05 15:58:48,Human,Hunter,Female,Saldaea,16,12,13,14,15
2013-03-05 15:57:18,Human,Hunter,Female,Saldaea,16,14,12,15,14
2013-03-05 15:54:54,Human,Hunter,Female,Saldaea,16,12,15,12,15
2013-03-05 15:52:56,Human,Hunter,Female,Saldaea,15,14,14,15,15
2013-03-05 15:50:31,Human,Hunter,Female,Saldaea,16,13,12,15,15
2013-03-05 15:47:59,Human,Hunter,Female,Saldaea,16,15,16,15,15
2013-03-05 15:46:15,Human,Hunter,Female,Saldaea,17,13,10,17,17
2013-03-05 15:43:17,Human,Hunter,Female,Saldaea,16,13,15,14,15
2013-03-05 15:41:50,Human,Hunter,Female,Saldaea,17,12,12,15,15
2013-03-05 15:40:14,Human,Hunter,Female,Saldaea,18,14,14,13,15
2013-03-05 15:38:12,Human,Hunter,Female,Saldaea,15,16,12,15,15
2013-03-05 15:36:19,Human,Hunter,Female,Saldaea,16,12,12,15,17
2013-03-05 15:34:45,Human,Hunter,Female,Saldaea,16,12,12,16,16
2013-03-05 15:32:49,Human,Hunter,Female,Saldaea,16,16,12,14,15
2013-03-05 15:30:41,Human,Hunter,Female,Saldaea,15,13,16,12,19
2013-03-05 15:28:47,Human,Hunter,Female,Saldaea,16,13,12,16,17
2013-03-05 15:26:35,Human,Hunter,Female,Saldaea,17,14,12,15,15
2013-03-05 15:23:50,Human,Hunter,Female,Saldaea,14,13,11,16,18
2013-03-05 15:22:06,Human,Hunter,Female,Saldaea,16,12,12,15,17
2013-03-05 15:20:12,Human,Hunter,Female,Saldaea,18,12,12,15,15
2013-03-05 15:17:17,Human,Hunter,Female,Saldaea,18,15,10,15,15
2013-03-05 15:15:41,Human,Hunter,Female,Saldaea,17,10,15,13,17
2013-03-05 15:13:56,Human,Hunter,Female,Saldaea,18,12,10,16,17
2013-03-05 15:11:55,Human,Hunter,Female,Saldaea,18,13,12,15,15
2013-03-05 15:09:46,Human,Hunter,Female,Saldaea,16,12,12,17,15
2013-03-05 15:06:48,Human,Hunter,Female,Saldaea,18,13,12,15,15
2013-03-05 15:03:41,Human,Hunter,Female,Saldaea,19,12,12,14,15
2013-03-05 15:01:05,Human,Hunter,Female,Saldaea,16,12,12,15,15
2013-03-05 14:58:37,Human,Hunter,Female,Saldaea,16,16,11,14,15
2013-03-05 14:56:44,Human,Hunter,Female,Saldaea,16,13,13,15,15
2013-03-05 14:55:22,Human,Hunter,Female,Saldaea,16,13,14,15,15
2013-03-05 14:53:15,Human,Hunter,Female,Saldaea,16,12,12,15,16
2013-03-05 14:50:03,Human,Hunter,Female,Saldaea,18,12,14,13,17
2013-03-05 14:48:34,Human,Hunter,Female,Saldaea,17,13,13,17,14
2013-03-05 14:46:57,Human,Hunter,Female,Saldaea,17,12,12,15,15
2013-03-05 14:44:49,Human,Hunter,Female,Saldaea,16,11,14,16,15
2013-03-05 14:42:54,Human,Hunter,Female,Saldaea,16,14,12,15,13
2013-03-05 14:41:34,Human,Hunter,Female,Saldaea,17,11,14,14,14
2013-03-05 14:39:43,Human,Hunter,Female,Saldaea,16,12,13,17,15
2013-03-05 14:37:12,Human,Hunter,Female,Saldaea,19,12,14,16,13
2013-03-05 14:35:04,Human,Hunter,Female,Saldaea,16,13,11,16,14
2013-03-05 14:33:10,Human,Hunter,Female,Saldaea,16,13,13,15,15
2013-03-05 14:31:17,Human,Hunter,Female,Saldaea,18,12,15,14,15
2013-03-05 06:11:33,Human,Hunter,Female,Saldaea,18,10,14,15,14
2013-03-05 06:09:24,Human,Hunter,Female,Saldaea,15,13,12,15,17
2013-03-05 06:07:10,Human,Hunter,Female,Saldaea,18,11,13,15,15
2013-03-05 06:05:31,Human,Hunter,Female,Saldaea,16,14,12,15,17
2013-03-05 06:03:25,Human,Hunter,Female,Saldaea,17,9,14,15,15
2013-03-05 06:02:03,Human,Hunter,Female,Saldaea,15,14,12,14,17
2013-03-05 05:59:38,Human,Hunter,Female,Saldaea,16,14,11,15,15
2013-03-05 05:58:17,Human,Hunter,Female,Saldaea,16,14,12,13,15
2013-03-05 05:56:16,Human,Hunter,Female,Saldaea,18,12,14,15,16
2013-03-05 05:54:37,Human,Hunter,Female,Saldaea,16,14,12,13,16
2013-03-05 05:52:20,Human,Hunter,Female,Saldaea,17,14,15,16,13
2013-03-05 05:50:34,Human,Hunter,Female,Saldaea,17,11,12,17,15
2013-03-05 05:48:34,Human,Hunter,Female,Saldaea,18,14,10,16,13
2013-03-05 05:46:25,Human,Hunter,Female,Saldaea,16,12,10,16,16
2013-03-05 05:44:18,Human,Hunter,Female,Saldaea,15,14,11,15,16
2013-03-05 05:42:53,Human,Hunter,Female,Saldaea,19,11,12,16,15
2013-03-05 05:41:34,Human,Hunter,Female,Saldaea,15,15,13,15,14
2013-03-05 05:39:33,Human,Hunter,Female,Saldaea,16,14,12,17,16
2013-03-05 05:37:53,Human,Hunter,Female,Saldaea,16,12,12,16,15
2013-03-05 05:35:47,Human,Hunter,Female,Saldaea,14,10,12,16,18
2013-03-05 05:34:12,Human,Hunter,Female,Saldaea,14,14,12,17,13
2013-03-05 05:31:58,Human,Hunter,Female,Saldaea,17,14,12,13,15
2013-03-05 05:30:00,Human,Hunter,Female,Saldaea,14,12,12,17,17
2013-03-05 05:28:19,Human,Hunter,Female,Saldaea,17,13,12,15,13
2013-03-05 05:27:04,Human,Hunter,Female,Saldaea,18,14,13,15,19
2013-03-05 05:25:20,Human,Hunter,Female,Saldaea,18,15,15,17,15
2013-03-05 05:23:14,Human,Hunter,Female,Saldaea,16,11,14,18,16
2013-03-05 05:21:29,Human,Hunter,Female,Saldaea,17,12,13,13,15
2013-03-05 05:18:45,Human,Hunter,Female,Saldaea,16,10,14,16,16
2013-03-05 05:16:30,Human,Hunter,Female,Saldaea,17,12,12,17,17
2013-03-05 05:14:42,Human,Hunter,Female,Saldaea,18,13,13,15,12
2013-03-05 05:12:21,Human,Hunter,Female,Saldaea,16,14,13,15,15
2013-03-05 05:10:37,Human,Hunter,Female,Saldaea,19,12,12,15,16
2013-03-05 05:08:49,Human,Hunter,Female,Saldaea,13,15,12,14,17
2013-03-05 05:07:22,Human,Hunter,Female,Saldaea,16,13,12,15,15
2013-03-05 05:05:38,Human,Hunter,Female,Saldaea,18,12,15,14,15
2013-03-05 05:03:53,Human,Hunter,Female,Saldaea,15,12,12,14,17
2013-03-05 05:01:50,Human,Hunter,Female,Saldaea,16,11,12,15,16
2013-03-05 05:00:00,Human,Hunter,Female,Saldaea,19,11,10,15,15
2013-03-05 04:58:32,Human,Hunter,Female,Saldaea,18,9,13,15,16
2013-03-05 04:56:25,Human,Hunter,Female,Saldaea,16,11,12,15,17
2013-03-05 04:54:30,Human,Hunter,Female,Saldaea,16,14,12,14,16
2013-03-05 04:52:45,Human,Hunter,Female,Saldaea,16,10,12,16,18
2013-03-05 04:51:00,Human,Hunter,Female,Saldaea,17,12,9,16,16
2013-03-05 04:49:13,Human,Hunter,Female,Saldaea,17,16,12,14,15
2013-03-05 04:46:34,Human,Hunter,Female,Saldaea,14,16,14,15,16
2013-03-05 04:44:20,Human,Hunter,Female,Saldaea,17,11,12,15,17
2013-03-05 04:42:57,Human,Hunter,Female,Saldaea,16,13,14,15,14
2013-03-05 04:41:10,Human,Hunter,Female,Saldaea,16,12,10,15,18
2013-03-05 04:39:47,Human,Hunter,Female,Saldaea,14,12,15,15,15
2013-03-05 04:37:59,Human,Hunter,Female,Saldaea,15,12,15,14,16
2013-03-05 04:35:34,Human,Hunter,Female,Saldaea,14,12,12,15,17
2013-03-05 04:32:46,Human,Hunter,Female,Saldaea,16,12,12,16,17
2013-03-05 04:30:53,Human,Hunter,Female,Saldaea,17,11,14,17,16
2013-03-05 04:29:13,Human,Hunter,Female,Saldaea,16,12,9,17,16
2013-03-05 04:27:25,Human,Hunter,Female,Saldaea,14,11,16,16,15
2013-03-05 04:25:23,Human,Hunter,Female,Saldaea,17,13,15,16,16
2013-03-05 04:23:38,Human,Hunter,Female,Saldaea,17,15,12,16,15
2013-03-05 04:21:39,Human,Hunter,Female,Saldaea,17,12,14,17,17
2013-03-05 04:19:46,Human,Hunter,Female,Saldaea,16,14,13,14,15
2013-03-05 04:17:30,Human,Hunter,Female,Saldaea,18,15,12,18,16
2013-03-05 04:15:11,Human,Hunter,Female,Saldaea,16,12,14,14,17
2013-03-05 04:13:27,Human,Hunter,Female,Saldaea,17,15,14,16,12
2013-03-05 04:11:44,Human,Hunter,Female,Saldaea,15,15,12,17,14
2013-03-05 04:09:38,Human,Hunter,Female,Saldaea,16,14,13,15,15
2013-03-05 04:06:38,Human,Hunter,Female,Saldaea,18,12,11,15,14
2013-03-05 04:05:01,Human,Hunter,Female,Saldaea,16,16,11,15,17
2013-03-05 04:03:10,Human,Hunter,Female,Saldaea,16,9,14,15,17
2013-03-05 04:01:28,Human,Hunter,Female,Saldaea,16,12,12,17,16
2013-03-05 03:59:32,Human,Hunter,Female,Saldaea,16,12,14,16,14
2013-03-05 03:57:46,Human,Hunter,Female,Saldaea,16,13,12,15,17
2013-03-05 03:55:18,Human,Hunter,Female,Saldaea,18,13,14,15,15
2013-03-05 03:53:07,Human,Hunter,Female,Saldaea,16,14,12,17,18
2013-03-05 03:51:23,Human,Hunter,Female,Saldaea,18,12,12,14,16
2013-03-05 03:48:36,Human,Hunter,Female,Saldaea,16,10,12,17,15
2013-03-05 03:46:45,Human,Hunter,Female,Saldaea,18,12,14,14,15
2013-03-05 03:44:13,Human,Hunter,Female,Saldaea,16,12,14,18,11
2013-03-05 03:42:29,Human,Hunter,Female,Saldaea,18,12,11,15,18
2013-03-05 03:11:39,Human,Hunter,Female,Saldaea,16,14,11,15,17
2013-03-05 03:09:48,Human,Hunter,Female,Saldaea,19,14,12,15,14
2013-03-05 03:07:43,Human,Hunter,Female,Saldaea,15,14,13,15,15
2013-03-05 03:05:58,Human,Hunter,Female,Saldaea,16,12,12,15,16
2013-03-05 03:03:51,Human,Hunter,Female,Saldaea,17,11,14,17,17
2013-03-05 03:01:37,Human,Hunter,Female,Saldaea,18,16,11,11,15
2013-03-05 02:59:23,Human,Hunter,Female,Saldaea,16,12,12,17,15
2013-03-05 02:56:47,Human,Hunter,Female,Saldaea,18,12,11,17,14
2013-03-05 02:54:59,Human,Hunter,Female,Saldaea,16,12,16,15,17
2013-03-05 02:53:28,Human,Hunter,Female,Saldaea,18,12,10,15,17
2013-03-05 02:51:49,Human,Hunter,Female,Saldaea,18,15,10,13,14
2013-03-05 02:49:22,Human,Hunter,Female,Saldaea,18,10,11,15,18
2013-03-05 02:47:11,Human,Hunter,Female,Saldaea,18,12,13,15,12
2013-03-05 02:40:53,Human,Hunter,Female,Saldaea,18,11,11,15,15
2013-03-05 02:38:55,Human,Hunter,Female,Saldaea,17,13,14,12,16
2013-03-05 02:37:21,Human,Hunter,Female,Saldaea,16,15,12,15,17
2013-03-05 02:35:12,Human,Hunter,Female,Saldaea,18,16,12,15,14
2013-03-05 02:33:56,Human,Hunter,Female,Saldaea,16,12,12,15,15
2013-03-05 02:31:59,Human,Hunter,Female,Saldaea,16,12,12,17,15
2013-03-05 02:29:51,Human,Hunter,Female,Saldaea,16,14,13,13,15
2013-03-05 02:28:03,Human,Hunter,Female,Saldaea,16,12,15,15,15
2013-03-05 02:25:19,Human,Hunter,Female,Saldaea,16,14,14,14,19
2013-03-05 02:23:48,Human,Hunter,Female,Saldaea,18,12,10,15,16
2013-03-05 02:21:14,Human,Hunter,Female,Saldaea,16,9,15,15,17
2013-03-05 02:18:12,Human,Hunter,Female,Saldaea,18,14,10,17,16
