Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
,,,,min,12,15,15,13,12,70
,,,,max,13,15,17,16,15,73
,,,,average,9.5,11.25,12.0,10.75,10.25,53.75
2013-06-16 22:52:52,Human,Channeler,Female,theborderlands,13,15,17,13,14,72
2013-06-16 22:52:32,Human,Channeler,Female,theborderlands,12,15,15,16,12,70
2013-06-16 22:51:53,Human,Channeler,Female,theborderlands,13,15,16,14,15,73
