Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2013-09-19 17:50:34,Human,Hunter,Male,Tarabon,18,11,14,19,15,77
2013-09-19 17:50:33,Human,Hunter,Male,Tarabon,14,15,14,15,13,71
2013-09-19 17:50:33,Human,Hunter,Male,Tarabon,18,12,16,18,14,78
2013-09-19 17:50:33,Human,Hunter,Male,Tarabon,14,13,16,16,13,72
2013-09-19 17:50:32,Human,Hunter,Male,Tarabon,17,11,13,16,14,71
2013-09-19 17:50:32,Human,Hunter,Male,Tarabon,15,14,16,16,12,73
2013-09-19 17:50:31,Human,Hunter,Male,Tarabon,18,11,12,18,13,72
2013-09-19 17:50:31,Human,Hunter,Male,Tarabon,14,15,15,19,13,76
2013-09-19 17:50:30,Human,Hunter,Male,Tarabon,14,15,15,15,12,71
2013-09-19 17:50:30,Human,Hunter,Male,Tarabon,18,14,14,16,16,78
2013-09-19 17:50:29,Human,Hunter,Male,Tarabon,13,14,12,18,16,73
2013-09-19 17:50:29,Human,Hunter,Male,Tarabon,15,12,12,16,17,72
2013-09-19 17:50:29,Human,Hunter,Male,Tarabon,14,12,14,16,14,70
2013-09-19 17:50:28,Human,Hunter,Male,Tarabon,18,11,15,16,12,72
2013-09-19 17:50:27,Human,Hunter,Male,Tarabon,15,14,11,17,13,70
2013-09-19 17:50:27,Human,Hunter,Male,Tarabon,17,11,15,15,17,75
2013-09-11 06:12:38,Human,Hunter,Male,Tarabon,18,10,10,17,15,70
2012-08-27 22:32:53,Human,Hunter,Male,Tarabon,12,17,18,13,11,71
