Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2013-06-05 21:06:09,Human,Hunter,Male,Two Rivers,13,12,16,17,13,71
2013-06-05 21:04:06,Human,Hunter,Male,Two Rivers,15,16,14,14,15,74
2013-06-05 21:02:11,Human,Hunter,Male,Two Rivers,17,12,14,13,14,70
2013-06-05 21:00:35,Human,Hunter,Male,Two Rivers,18,15,18,16,13,80
2013-06-05 20:58:30,Human,Hunter,Male,Two Rivers,18,11,14,13,15,71
2013-06-05 20:56:06,Human,Hunter,Male,Two Rivers,15,12,15,15,15,72
2013-06-05 20:54:07,Human,Hunter,Male,Two Rivers,19,12,14,13,12,70
2013-06-05 20:52:40,Human,Hunter,Male,Two Rivers,16,14,14,12,15,71
2013-06-05 20:51:08,Human,Hunter,Male,Two Rivers,14,12,17,11,16,70
2013-06-05 20:49:20,Human,Hunter,Male,Two Rivers,18,13,15,17,15,78
2013-06-05 20:48:02,Human,Hunter,Male,Two Rivers,17,13,13,10,18,71
2013-06-05 20:46:30,Human,Hunter,Male,Two Rivers,15,10,15,16,15,71
2013-06-05 20:44:45,Human,Hunter,Male,Two Rivers,13,13,16,16,15,73
2013-06-05 20:43:11,Human,Hunter,Male,Two Rivers,13,13,14,13,18,71
2013-03-11 16:14:05,Human,Hunter,Male,Two Rivers,15,14,16,16,19,80
2013-03-11 16:12:18,Human,Hunter,Male,Two Rivers,14,14,14,17,18,77
2013-03-11 16:10:36,Human,Hunter,Male,Two Rivers,19,16,16,9,15,75
2013-03-11 16:09:10,Human,Hunter,Male,Two Rivers,18,15,14,14,17,78
2013-03-11 16:07:51,Human,Hunter,Male,Two Rivers,17,12,17,12,12,70
2013-03-11 16:06:17,Human,Hunter,Male,Two Rivers,19,12,16,11,15,73
2013-03-11 16:04:31,Human,Hunter,Male,Two Rivers,17,9,15,16,16,73
2013-03-11 16:03:07,Human,Hunter,Male,Two Rivers,15,15,14,14,14,72
2013-03-11 16:01:32,Human,Hunter,Male,Two Rivers,16,13,17,16,13,75
2013-03-11 15:58:26,Human,Hunter,Male,Two Rivers,17,12,10,16,15,70
2013-03-11 15:56:14,Human,Hunter,Male,Two Rivers,15,13,15,11,16,70
2013-03-11 15:53:33,Human,Hunter,Male,Two Rivers,15,11,16,12,19,73
2013-03-11 15:51:40,Human,Hunter,Male,Two Rivers,15,14,17,16,13,75
2013-03-11 15:49:58,Human,Hunter,Male,Two Rivers,15,12,18,12,17,74
2013-03-11 15:48:04,Human,Hunter,Male,Two Rivers,18,12,14,15,14,73
2013-03-11 15:46:23,Human,Hunter,Male,Two Rivers,17,15,18,11,15,76
2013-03-11 15:44:34,Human,Hunter,Male,Two Rivers,17,12,17,14,15,75
2013-03-11 15:42:19,Human,Hunter,Male,Two Rivers,16,11,18,16,15,76
2013-03-11 15:39:59,Human,Hunter,Male,Two Rivers,19,13,17,10,11,70
2013-03-11 15:37:54,Human,Hunter,Male,Two Rivers,18,10,15,12,17,72
2013-03-11 15:35:58,Human,Hunter,Male,Two Rivers,15,13,17,16,13,74
2013-03-07 21:27:45,Human,Hunter,Male,Two Rivers,15,11,14,13,17,70
2013-03-07 21:25:54,Human,Hunter,Male,Two Rivers,14,9,12,17,18,70
2013-03-07 21:24:19,Human,Hunter,Male,Two Rivers,14,14,14,12,16,70
2013-03-07 21:20:25,Human,Hunter,Male,Two Rivers,15,9,15,16,15,70
2013-03-07 21:18:27,Human,Hunter,Male,Two Rivers,14,12,14,17,15,72
2013-03-07 21:16:23,Human,Hunter,Male,Two Rivers,13,12,16,17,15,73
2013-03-07 21:14:29,Human,Hunter,Male,Two Rivers,13,14,14,15,17,73
2013-03-07 21:12:02,Human,Hunter,Male,Two Rivers,15,12,13,13,17,70
2013-03-07 21:03:11,Human,Hunter,Male,Two Rivers,15,13,15,13,15,71
2013-03-07 21:00:25,Human,Hunter,Male,Two Rivers,16,11,14,12,18,71
2013-03-07 20:57:28,Human,Hunter,Male,Two Rivers,15,12,14,13,16,70
2013-03-07 20:55:10,Human,Hunter,Male,Two Rivers,17,9,14,16,14,70
2013-03-07 20:53:07,Human,Hunter,Male,Two Rivers,13,13,13,15,18,72
2013-03-07 20:51:19,Human,Hunter,Male,Two Rivers,15,12,15,12,19,73
2013-03-07 20:47:24,Human,Hunter,Male,Two Rivers,18,12,14,10,18,72
2013-03-07 20:44:13,Human,Hunter,Male,Two Rivers,14,14,18,10,15,71
2013-03-07 20:39:09,Human,Hunter,Male,Two Rivers,15,15,17,11,15,73
2013-03-07 20:36:51,Human,Hunter,Male,Two Rivers,12,16,13,13,17,71
2013-03-07 20:34:53,Human,Hunter,Male,Two Rivers,14,14,16,12,15,71
2013-03-07 20:28:11,Human,Hunter,Male,Two Rivers,18,13,10,12,17,70
2013-03-07 20:24:19,Human,Hunter,Male,Two Rivers,18,12,18,13,18,79
2013-03-07 20:21:52,Human,Hunter,Male,Two Rivers,15,13,15,13,14,70
2013-03-07 20:18:56,Human,Hunter,Male,Two Rivers,15,16,17,16,15,79
2013-03-07 20:16:31,Human,Hunter,Male,Two Rivers,15,12,15,13,17,72
2013-03-07 20:13:40,Human,Hunter,Male,Two Rivers,14,12,14,16,16,72
2013-03-07 20:11:32,Human,Hunter,Male,Two Rivers,13,10,16,15,18,72
2013-03-07 20:08:20,Human,Hunter,Male,Two Rivers,17,12,13,17,15,74
2013-03-07 20:06:28,Human,Hunter,Male,Two Rivers,16,11,18,17,15,77
2013-03-07 20:03:35,Human,Hunter,Male,Two Rivers,15,14,15,15,14,73
2013-03-07 20:00:21,Human,Hunter,Male,Two Rivers,15,12,14,16,18,75
2013-03-07 19:57:40,Human,Hunter,Male,Two Rivers,16,15,10,13,19,73
2013-03-07 19:55:09,Human,Hunter,Male,Two Rivers,12,12,17,13,17,71
2013-03-07 19:52:04,Human,Hunter,Male,Two Rivers,18,14,14,14,12,72
2013-03-07 19:49:36,Human,Hunter,Male,Two Rivers,15,11,14,16,16,72
2013-03-07 19:47:41,Human,Hunter,Male,Two Rivers,15,14,15,11,15,70
2013-03-07 19:44:49,Human,Hunter,Male,Two Rivers,16,14,11,15,16,72
2013-03-07 19:40:44,Human,Hunter,Male,Two Rivers,15,12,16,11,16,70
2013-03-07 19:37:41,Human,Hunter,Male,Two Rivers,15,16,18,13,13,75
2013-03-07 18:24:37,Human,Hunter,Male,Two Rivers,15,11,16,13,15,70
2013-03-07 18:22:21,Human,Hunter,Male,Two Rivers,15,11,16,14,18,74
2013-03-07 18:20:12,Human,Hunter,Male,Two Rivers,15,12,14,15,15,71
2013-03-07 18:17:59,Human,Hunter,Male,Two Rivers,18,11,16,10,15,70
2013-03-07 18:15:56,Human,Hunter,Male,Two Rivers,17,14,18,13,12,74
2013-03-07 18:14:07,Human,Hunter,Male,Two Rivers,18,11,16,17,14,76
