Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2014-03-12 15:41:40,Human,Hunter,Female,Illian,13,16,17,16,18,80
2014-03-12 15:39:58,Human,Hunter,Female,Illian,16,15,14,16,14,75
2014-03-12 15:38:07,Human,Hunter,Female,Illian,16,14,10,18,12,70
2014-03-12 15:36:41,Human,Hunter,Female,Illian,14,13,16,12,17,72
2014-03-12 15:34:55,Human,Hunter,Female,Illian,17,13,17,18,11,76
2014-03-12 15:32:58,Human,Hunter,Female,Illian,13,14,13,16,14,70
2014-03-12 15:30:33,Human,Hunter,Female,Illian,15,15,15,16,11,72
2014-03-12 15:28:30,Human,Hunter,Female,Illian,17,14,14,16,15,76
2014-03-12 15:25:39,Human,Hunter,Female,Illian,12,15,16,19,11,73
2014-03-12 15:23:48,Human,Hunter,Female,Illian,16,15,15,17,14,77
2014-03-12 15:21:55,Human,Hunter,Female,Illian,13,14,16,16,16,75
2014-03-12 15:20:42,Human,Hunter,Female,Illian,16,13,15,16,15,75
2014-03-12 15:18:19,Human,Hunter,Female,Illian,15,14,14,16,14,73
2014-03-12 15:16:18,Human,Hunter,Female,Illian,16,14,14,16,14,74
2014-03-12 15:14:37,Human,Hunter,Female,Illian,14,14,18,16,13,75
2014-03-12 15:12:21,Human,Hunter,Female,Illian,14,14,14,19,14,75
2014-03-12 15:10:33,Human,Hunter,Female,Illian,13,14,18,14,12,71
2014-03-12 15:09:20,Human,Hunter,Female,Illian,17,14,16,13,14,74
2014-03-12 15:07:32,Human,Hunter,Female,Illian,11,14,14,16,16,71
2014-03-12 15:04:58,Human,Hunter,Female,Illian,14,14,14,19,14,75
2014-03-12 15:03:25,Human,Hunter,Female,Illian,17,12,13,16,14,72
2014-03-12 15:01:26,Human,Hunter,Female,Illian,17,13,11,18,14,73
2014-03-12 14:58:25,Human,Hunter,Female,Illian,9,18,14,16,13,70
2014-03-12 14:56:49,Human,Hunter,Female,Illian,15,13,13,16,14,71
2014-03-12 14:55:39,Human,Hunter,Female,Illian,13,14,14,16,14,71
2014-03-12 14:53:57,Human,Hunter,Female,Illian,11,11,17,16,18,73
2014-03-12 14:52:13,Human,Hunter,Female,Illian,13,14,15,16,16,74
2014-03-12 14:50:18,Human,Hunter,Female,Illian,13,15,17,12,15,72
2014-03-12 14:48:22,Human,Hunter,Female,Illian,16,14,14,14,14,72
2014-03-12 14:46:56,Human,Hunter,Female,Illian,17,15,18,12,14,76
2014-03-12 14:45:00,Human,Hunter,Female,Illian,13,14,12,16,18,73
2014-03-12 14:43:19,Human,Hunter,Female,Illian,13,16,14,17,10,70
2014-03-12 14:41:17,Human,Hunter,Female,Illian,13,14,15,17,14,73
2014-03-12 14:39:56,Human,Hunter,Female,Illian,14,14,14,15,14,71
2014-03-12 14:38:07,Human,Hunter,Female,Illian,17,16,11,16,18,78
2014-03-12 14:36:31,Human,Hunter,Female,Illian,15,14,16,14,14,73
2014-03-12 14:34:16,Human,Hunter,Female,Illian,13,15,14,16,14,72
2014-03-12 14:32:31,Human,Hunter,Female,Illian,17,14,13,19,12,75
2014-03-12 14:30:21,Human,Hunter,Female,Illian,16,14,15,19,14,78
2014-03-12 14:28:36,Human,Hunter,Female,Illian,17,11,14,17,18,77
2014-03-12 14:26:08,Human,Hunter,Female,Illian,17,14,14,17,14,76
2014-03-12 14:24:31,Human,Hunter,Female,Illian,12,14,17,16,14,73
2014-03-12 14:22:57,Human,Hunter,Female,Illian,13,18,15,16,14,76
2014-03-12 14:21:09,Human,Hunter,Female,Illian,15,14,16,19,14,78
2014-03-12 14:19:35,Human,Hunter,Female,Illian,13,10,15,19,14,71
2014-03-12 14:17:19,Human,Hunter,Female,Illian,13,16,14,19,17,79
2014-03-12 14:15:16,Human,Hunter,Female,Illian,16,18,14,19,14,81
2014-03-12 14:13:33,Human,Hunter,Female,Illian,13,16,18,16,14,77
2014-03-12 14:12:13,Human,Hunter,Female,Illian,15,14,16,16,14,75
2014-03-12 14:10:31,Human,Hunter,Female,Illian,15,15,14,16,10,70
2014-03-12 14:07:42,Human,Hunter,Female,Illian,11,15,14,19,17,76
2014-03-12 14:05:07,Human,Hunter,Female,Illian,13,14,17,15,14,73
2014-03-12 14:03:16,Human,Hunter,Female,Illian,13,14,14,19,16,76
2014-03-12 14:01:15,Human,Hunter,Female,Illian,15,14,14,16,14,73
2014-03-12 13:58:50,Human,Hunter,Female,Illian,16,15,14,19,14,78
2014-03-12 13:57:02,Human,Hunter,Female,Illian,15,14,17,16,17,79
2014-03-12 13:55:28,Human,Hunter,Female,Illian,10,14,14,16,16,70
2014-03-12 13:53:57,Human,Hunter,Female,Illian,15,14,15,16,16,76
2014-03-12 13:51:07,Human,Hunter,Female,Illian,13,16,14,17,18,78
2014-03-12 13:47:41,Human,Hunter,Female,Illian,16,17,14,17,13,77
2014-03-12 13:45:39,Human,Hunter,Female,Illian,13,14,17,15,11,70
2014-03-12 13:43:20,Human,Hunter,Female,Illian,13,14,15,13,17,72
2014-03-12 13:41:32,Human,Hunter,Female,Illian,13,14,17,16,16,76
2014-03-12 13:39:11,Human,Hunter,Female,Illian,13,14,12,19,16,74
2014-03-12 13:37:29,Human,Hunter,Female,Illian,14,18,14,16,14,76
2014-03-12 13:35:07,Human,Hunter,Female,Illian,15,14,14,14,14,71
2014-03-12 13:33:15,Human,Hunter,Female,Illian,13,14,17,17,15,76
2014-03-12 13:30:57,Human,Hunter,Female,Illian,16,13,13,16,15,73
2014-03-12 13:28:52,Human,Hunter,Female,Illian,17,17,14,17,14,79
2014-03-12 13:27:08,Human,Hunter,Female,Illian,9,14,18,16,13,70
2014-03-12 13:25:32,Human,Hunter,Female,Illian,13,13,14,18,14,72
2014-03-12 11:14:57,Human,Hunter,Female,Illian,13,14,16,16,14,73
2014-03-12 11:12:56,Human,Hunter,Female,Illian,17,14,18,12,14,75
2014-03-12 11:10:55,Human,Hunter,Female,Illian,15,10,15,16,15,71
2014-03-12 11:07:50,Human,Hunter,Female,Illian,16,14,14,16,18,78
2014-03-12 11:05:42,Human,Hunter,Female,Illian,13,14,14,16,15,72
2014-03-12 11:03:34,Human,Hunter,Female,Illian,15,16,14,16,13,74
2014-03-12 11:01:56,Human,Hunter,Female,Illian,12,14,14,18,14,72
2014-03-12 10:59:40,Human,Hunter,Female,Illian,13,14,15,16,17,75
2014-03-12 10:57:58,Human,Hunter,Female,Illian,16,14,17,12,14,73
2014-03-12 10:56:18,Human,Hunter,Female,Illian,17,13,14,14,13,71
2014-03-12 10:54:36,Human,Hunter,Female,Illian,13,14,14,16,14,71
2014-03-12 10:52:32,Human,Hunter,Female,Illian,13,14,17,16,13,73
2014-03-12 10:49:19,Human,Hunter,Female,Illian,13,17,12,16,17,75
2014-03-12 10:47:08,Human,Hunter,Female,Illian,13,16,14,18,17,78
2014-03-12 10:44:53,Human,Hunter,Female,Illian,16,14,12,14,16,72
2014-03-12 10:42:00,Human,Hunter,Female,Illian,16,17,14,14,14,75
2014-03-12 10:40:31,Human,Hunter,Female,Illian,15,14,14,16,18,77
2014-03-12 10:38:07,Human,Hunter,Female,Illian,13,16,14,16,16,75
2014-03-12 10:35:44,Human,Hunter,Female,Illian,17,14,14,16,14,75
2014-03-12 10:34:02,Human,Hunter,Female,Illian,13,15,14,19,14,75
2014-03-12 10:32:20,Human,Hunter,Female,Illian,14,10,14,18,17,73
2014-03-12 10:30:59,Human,Hunter,Female,Illian,10,14,14,18,14,70
2014-03-12 10:29:27,Human,Hunter,Female,Illian,11,14,16,17,15,73
2014-03-12 10:27:37,Human,Hunter,Female,Illian,10,14,15,17,14,70
2014-03-12 10:24:51,Human,Hunter,Female,Illian,16,14,14,17,13,74
2014-03-12 10:22:16,Human,Hunter,Female,Illian,13,16,14,19,14,76
2014-03-12 10:19:54,Human,Hunter,Female,Illian,17,18,18,16,13,82
2014-03-12 10:17:35,Human,Hunter,Female,Illian,12,14,13,16,18,73
2014-03-12 10:15:33,Human,Hunter,Female,Illian,13,14,14,16,17,74
2014-03-12 10:13:16,Human,Hunter,Female,Illian,10,18,14,16,14,72
2014-03-12 10:11:16,Human,Hunter,Female,Illian,13,14,14,16,15,72
2014-03-12 10:09:31,Human,Hunter,Female,Illian,12,12,14,16,16,70
2014-03-12 10:07:02,Human,Hunter,Female,Illian,12,14,14,19,16,75
2014-03-12 10:05:30,Human,Hunter,Female,Illian,11,17,17,16,17,78
2014-03-12 10:03:34,Human,Hunter,Female,Illian,13,14,15,16,17,75
2014-03-12 10:01:41,Human,Hunter,Female,Illian,16,17,17,16,18,84
2014-03-12 10:00:01,Human,Hunter,Female,Illian,12,16,14,19,14,75
2014-03-12 09:57:58,Human,Hunter,Female,Illian,11,16,14,16,14,71
2014-03-12 09:55:56,Human,Hunter,Female,Illian,11,16,17,16,12,72
2014-03-12 09:53:27,Human,Hunter,Female,Illian,13,13,17,19,10,72
2014-03-12 09:50:59,Human,Hunter,Female,Illian,13,10,14,19,14,70
2014-03-11 17:04:16,Human,Hunter,Female,Illian,16,14,17,14,14,75
2014-03-11 16:56:13,Human,Hunter,Female,Illian,12,14,15,17,14,72
2014-03-11 16:53:45,Human,Hunter,Female,Illian,13,16,10,19,13,71
2014-03-11 16:51:44,Human,Hunter,Female,Illian,13,14,14,15,14,70
2014-03-11 16:49:49,Human,Hunter,Female,Illian,13,14,14,18,14,73
2014-03-11 16:48:18,Human,Hunter,Female,Illian,17,16,17,13,17,80
2014-03-11 16:46:25,Human,Hunter,Female,Illian,14,10,18,16,13,71
2014-03-11 16:44:53,Human,Hunter,Female,Illian,13,14,17,17,14,75
2014-03-11 16:43:37,Human,Hunter,Female,Illian,13,18,14,19,14,78
2014-03-11 16:42:21,Human,Hunter,Female,Illian,12,16,15,16,17,76
