Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2012-09-24 21:05:23,Human,Warrior,Male,Tarabon,15,12,10,16,19,72
2012-09-24 21:03:17,Human,Warrior,Male,Tarabon,16,12,11,17,18,74
2012-09-24 21:01:41,Human,Warrior,Male,Tarabon,16,14,12,16,16,74
2012-09-05 19:15:22,Human,Warrior,Female,Tarabon,16,15,14,17,17,79
2012-09-05 19:08:58,Human,Warrior,Female,Tarabon,18,11,10,14,17,70
2012-09-05 18:46:11,Human,Warrior,Female,Tarabon,17,14,15,16,14,76
2012-09-05 18:37:26,Human,Warrior,Female,Tarabon,16,11,12,16,15,70
2012-09-05 18:15:21,Human,Warrior,Female,Tarabon,16,14,15,17,14,76
2012-09-05 17:55:44,Human,Warrior,Female,Tarabon,16,14,11,15,17,73
2012-09-05 17:49:41,Human,Warrior,Female,Tarabon,16,13,11,17,17,74
2012-09-05 17:39:00,Human,Warrior,Female,Tarabon,19,13,11,18,18,79
2012-09-05 17:32:53,Human,Warrior,Female,Tarabon,17,13,11,18,14,73
2012-04-17 17:36:13,Human,Warrior,Male,Tarabon,16,11,15,15,15,72
2012-04-17 17:32:00,Human,Warrior,Male,Tarabon,18,11,11,15,16,71
2012-04-16 16:24:17,Human,Warrior,Male,Tarabon,16,10,11,18,15,70
